title,link,description,price
Miele - KFN 15943 DE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297513,Bottom Freezer,
Meile - KFN 15943 D,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297512,Bottom Freezer,
Liebherr - CBS1661,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297511,Bottom Freezer,
Liebherr - CBS1660,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297510,Bottom Freezer,
Stirling Marathon - ERAR88SVR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2343041,Freezerless and Single Door,
RCA - FR320I-B-RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2242903,Compact Refrigerator,
Fisher & Paykel - RF201A***U**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2383471,Bottom Freezer,
Hisense - HRB208N6B*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376114,Bottom Freezer,"$1,299.00"
Hisense - HRB208N6B*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376113,Bottom Freezer,"$1,299.00"
MAXXIMUM - MAXBC52SD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2361775,Compact Refrigerator,
U-Line - 3036RRB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2280294,Compact Refrigerator,
Liebherr - CS1640B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297509,Bottom Freezer,
Liebherr - CS1401R-IM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297507,Bottom Freezer,
Liebherr - CBS1660,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297510,Bottom Freezer,
Thermador - T24IR800SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219297,Freezerless and Single Door,
Liebherr - CBS1661,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297511,Bottom Freezer,
Meile - KFN 15943 D,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297512,Bottom Freezer,
Miele - KFN 15943 DE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297513,Bottom Freezer,
FULGOR MILANO - F6FBM36S2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376239,Bottom Freezer,
Liebherr - CS1400R-IM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297506,Bottom Freezer,
Hisense - RB210N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376112,Bottom Freezer,
Liebherr - MCB 3050,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384659,Bottom Freezer,
Avanti - RM24T1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2353671,Compact Refrigerator,
Fisher & Paykel - RF201A***U**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2383471,Bottom Freezer,
VIKING RANGE LLC - RVFFR336SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385145,Bottom Freezer,
Gaggenau - RC462701,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219296,Freezerless and Single Door,
UNIQUE - UGP-510L W AC,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397268,Bottom Freezer,"$2,999.00"
Sylvania - SFR322,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2249607,Compact Refrigerator,
U-Line - 3036RRB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2280294,Compact Refrigerator,
Hisense - RF210N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394803,Bottom Freezer,
Hisense - RF210N6C*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394802,Bottom Freezer,
Hisense - HRF208N6B*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394804,Bottom Freezer,"$1,399.00"
CHiQ - CQRS20YI1GID1R8V,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376118,Side-by-Side,
Hisense - RF210N6C*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365936,Bottom Freezer,
MicroFridge - 4.8LMF4RH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265108,Compact Refrigerator,
FULGOR MILANO - FM4FBM30SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2378667,Bottom Freezer,
Hisense - HRF208N6B*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365934,Bottom Freezer,"$1,399.00"
Forno - CFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380295,Bottom Freezer,
Forno - EFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380294,Bottom Freezer,
Forno - FFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380293,Bottom Freezer,"$1,499.00"
Fisher & Paykel - RS36W(X),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265547,Bottom Freezer,
Forno - DFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380296,Bottom Freezer,
VITARA - VBFR1800ESE-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2492058,Bottom Freezer,
Forno - YFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380298,Bottom Freezer,
Perfect aire - 3W1BF45,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326435,Compact Refrigerator,
Perfect aire - 3W1SLF45,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326436,Compact Refrigerator,
Forno - YFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380532,Side-by-Side,
MicroFridge - 4.8MF4RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218020,Compact Refrigerator,
Forno - XFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380299,Bottom Freezer,
Forno - YFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380298,Bottom Freezer,
RCA - RFR335,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372507,Compact Refrigerator,
RCA - RFR320,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372508,Compact Refrigerator,
Frigidaire - EFR323,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372823,Compact Refrigerator,
Forno - SFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380300,Bottom Freezer,
Forno - DFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380526,Side-by-Side,
Smeg - FAB32UL*#,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2342917,Bottom Freezer,
MicroFridge - 4.8RMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265105,Compact Refrigerator,
MicroFridge - 4.8LMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265106,Compact Refrigerator,
Magic Chef - MCAR240SE2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303593,Compact Refrigerator,
MicroFridge - 4.8LMF4RH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265108,Compact Refrigerator,
Fisher & Paykel - RS36W(X),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265547,Bottom Freezer,
RCA - RFR322,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372509,Compact Refrigerator,
MicroFridge - 4.8LMF4RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218021,Compact Refrigerator,
LG - LRMNC1803*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2341319,Bottom Freezer,
Forno - ZFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380297,Bottom Freezer,
VITARA - VBFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406595,Bottom Freezer,
VITARA - VBFR1800ESSE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406594,Bottom Freezer,
KitchenAid - KRSF505*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2237719,Side-by-Side,
LG - LRMNC1803*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2341319,Bottom Freezer,
RCA - RFR335,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372507,Compact Refrigerator,
RCA - RFR322,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372509,Compact Refrigerator,
RCA - RFR320,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372508,Compact Refrigerator,
Frigidaire - EFR323,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372823,Compact Refrigerator,
Summit - LBF249,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385551,Bottom Freezer,
Summit - BF249SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385552,Bottom Freezer,
Forno - YFFFD1974-31**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380298,Bottom Freezer,
FORTE - FFD18ES250SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2392701,Bottom Freezer,
Fisher & Paykel - RS36W(X),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265547,Bottom Freezer,
MicroFridge - 4.8RMF4RH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265107,Compact Refrigerator,
MicroFridge - 4.8LMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265106,Compact Refrigerator,
MicroFridge - 4.8RMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265105,Compact Refrigerator,
Avanti - AR17T0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2354266,Compact Refrigerator,$127.00-$242.00
FULGOR MILANO - FM4FBM36SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2473577,Bottom Freezer,
Forno - YFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380532,Side-by-Side,
Marathon - MFF180WFD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376387,Bottom Freezer,
Marathon - MFF180SSFD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376386,Bottom Freezer,
FORTE - FFD18ESC250SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2392700,Bottom Freezer,
Marathon - MFF180SSFD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376386,Bottom Freezer,
Whirlpool - WRS975SID***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2234545,Side-by-Side,"$1,799.00"
VITARA - VFFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375885,Bottom Freezer,
Conserv - RF 1820 FD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376314,Bottom Freezer,
VITARA - VBFR1800ESSE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406594,Bottom Freezer,
VITARA - VBFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406595,Bottom Freezer,
CHiQ - CQRS20YI1GID1R8V,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376118,Side-by-Side,
CHiQ - CQRS20YI1GID1R8A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376117,Side-by-Side,
CHiQ - CQRS20YI1GID1R8W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376116,Side-by-Side,
VITARA - VSBS2001EB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376098,Side-by-Side,
VITARA - VSBS2001ES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376095,Side-by-Side,
VITARA - VSBS2001EW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376094,Side-by-Side,
CHiQ - CQRF18YM1ID1G8A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376092,Bottom Freezer,
CHiQ - CQRF18YM1ID1G8M,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376091,Bottom Freezer,
Hamilton Beach - HBF1662,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2404575,Bottom Freezer,
Forno - CFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380533,Side-by-Side,
Forno - YFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380532,Side-by-Side,
Forno - XFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380528,Side-by-Side,
Forno - SFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380530,Side-by-Side,
Forno - ZFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380531,Side-by-Side,
Insignia - NS-RTM10SS2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375907,Top Freezer,
Insignia - NS-RTM10WH2-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2375909,Top Freezer,
VITARA - VBFR1800ESSE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406594,Bottom Freezer,
Forno - ZFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380531,Side-by-Side,
Gaggenau - RC472701,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219298,Freezerless and Single Door,
Fisher & Paykel - RS36W(X),https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265547,Bottom Freezer,
MicroFridge - 4.8LMF4RH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265108,Compact Refrigerator,
Forno - YFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380532,Side-by-Side,
Forno - SFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380530,Side-by-Side,
Forno - EFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380529,Side-by-Side,
Forno - XFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380528,Side-by-Side,
VITARA - VBFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406595,Bottom Freezer,
MicroFridge - 4.8RMF4RH,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265107,Compact Refrigerator,
MicroFridge - 4.8LMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265106,Compact Refrigerator,
Miele - KFN 9855iDE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2222461,Bottom Freezer,
MicroFridge - 4.8RMF4RHW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2265105,Compact Refrigerator,
Forno - CFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380533,Side-by-Side,
VITARA - VBFR1800ESE-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2492058,Bottom Freezer,
Forno - FFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380527,Side-by-Side,"$1,699.00-$3,099.00"
Samsung - RF23M8070**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2289162,Bottom Freezer,"$3,149.99-$3,499.00"
VITARA - VBFR1800ESE-C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2492058,Bottom Freezer,
MicroFridge - 4.8MF4RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218020,Compact Refrigerator,
MicroFridge - 4.8MF4R,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218019,Compact Refrigerator,
Avanti - AR17T0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2354266,Compact Refrigerator,$127.00-$242.00
Miele - KFN 9855iDE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2222461,Bottom Freezer,
Hisense - RF210N6C*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365935,Bottom Freezer,
Miele - KFNF9955iDE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2286869,Bottom Freezer,
FORTE - FFD18ES250SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2392701,Bottom Freezer,
Summit - FF711ES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374008,Compact Refrigerator,
Hamilton Beach - HBF1770,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2399461,Bottom Freezer,
VITARA - VBFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406595,Bottom Freezer,
Hisense - RF21B3F*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2391551,Bottom Freezer,
Hisense - RF210N6A*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365931,Bottom Freezer,
Hisense - HRF208N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365929,Bottom Freezer,
"Hisense - HRF208N6A*E**,",https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365930,Bottom Freezer,
Gorenje - HZF3567SED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382926,Bottom Freezer,
Hisense - RF210N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365932,Bottom Freezer,
Summit - FFBF181ES2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382925,Bottom Freezer,
RCA - RFR835-C-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303090,Compact Refrigerator,
LG - LFXS26973*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2318629,Bottom Freezer,"$1,898.00-$2,899.99"
mbm - MRF7S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405319,Compact Refrigerator,
mbm - MRF7W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405320,Compact Refrigerator,
Hamilton Beach - HBF2067,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405003,Bottom Freezer,
Frestec - FTC16RE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2389766,Compact Refrigerator,
Liebherr - MCB 3652,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384663,Bottom Freezer,
LG - LFXS26973*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2318629,Bottom Freezer,"$1,898.00-$2,899.99"
Hisense - RF21A3F*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2391099,Bottom Freezer,
Bertazzoni - REF24BMBPNB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386160,Bottom Freezer,
Haier - HC17SF15RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2199403,Compact Refrigerator,
Samsung - RS27T5201**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2370529,Side-by-Side,"$1,777.00"
FRIGIDAIRE;RCA;Hamilton Beach - EFR100-D-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2389763,Compact Refrigerator,
Thomson - TFR441,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372585,Compact Refrigerator,
Sub-Zero - IC-24C,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2285599,Bottom Freezer,
DCS - RF24BT*1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2235169,Compact Refrigerator,
Midea - WHD-368RWESS1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2282186,Bottom Freezer,
Gorenje - HZF3567SED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382926,Bottom Freezer,
IGLOO - IRF32DDRSBK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325916,Compact Refrigerator,
Summit - FFBF181ES2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382925,Bottom Freezer,
"Hisense - HRF208N6A*E**,",https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365930,Bottom Freezer,
Hisense - RF210N6A*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365931,Bottom Freezer,
Haier - HC17SF15RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2199403,Compact Refrigerator,
DCS - RF24BT*1,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2235169,Compact Refrigerator,
Hisense - RF210N6A*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365932,Bottom Freezer,
Summit - LBF181,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385549,Bottom Freezer,
Marathon - MFF150W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2335211,Top Freezer,
VITARA - VTFR1450EBE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373363,Top Freezer,
VITARA - VTFR1450ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373362,Top Freezer,
VITARA - VTFR1450ESS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373364,Top Freezer,
Avanti - RA32J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394534,Compact Refrigerator,
Avanti - RA32J1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394533,Compact Refrigerator,
Daewoo - RFS-26S***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346623,Bottom Freezer,
Avanti - RA32J0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394532,Compact Refrigerator,
Daewoo - RFS-26D***,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346622,Bottom Freezer,
CHiQ - CQRT18Y1GD1GS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470707,Top Freezer,
Perlick - HC24RB4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372321,Compact Refrigerator,
Kalamazoo Outdoor Gourmet - HK24RS4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372317,Compact Refrigerator,
Criterion - MRF-541*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2470706,Top Freezer,
Blomberg - BRFB1312FBI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397378,Bottom Freezer,
Frigidaire - EFR115,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372820,Compact Refrigerator,
RCA - RFR115,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372506,Compact Refrigerator,
ELEMENT - EATW15000SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362010,Top Freezer,
Frigidaire - EFR182,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372822,Compact Refrigerator,
ELEMENT - EATW15000W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362011,Top Freezer,
ELEMENT - EATW15000B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362009,Top Freezer,
ELEMENT - EATG1500**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362004,Top Freezer,
Frigidaire - EFR285,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381433,Compact Refrigerator,
FORT� - F15TFRESSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386491,Top Freezer,
Frigidaire - EFR285-B-BLUE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2381432,Compact Refrigerator,
FORT� - F15TFRES**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386492,Top Freezer,
FORT� - F18TFRES**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386526,Top Freezer,
FULGOR MILANO - FM4BM28IFBI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453169,Bottom Freezer,
FORTE - F12BFRESIC450PR,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453170,Bottom Freezer,
VITARA - VBBM1200EWEI,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2453171,Bottom Freezer,
FORT� - F18TFRESWW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386527,Top Freezer,
FORT� - F18TFRESSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2386528,Top Freezer,
RCA - RFR115,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372506,Compact Refrigerator,
Perlick - HC24RB4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372321,Compact Refrigerator,
Perlick - HP24RS4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372323,Compact Refrigerator,
Kalamazoo Outdoor Gourmet - HK24RS4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372317,Compact Refrigerator,
BLACK DECKER - BCRK17B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2269098,Compact Refrigerator,
Frigidaire - EFR180,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372821,Compact Refrigerator,
ELEMENT - EATW15000W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362011,Top Freezer,
ELEMENT - EATW15000SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362010,Top Freezer,
ELEMENT - EATW15000B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2362009,Top Freezer,
Marathon - MFF150W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2335211,Top Freezer,
Magic Cool - MCR32J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394537,Compact Refrigerator,
Magic Cool - MCR32J1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394536,Compact Refrigerator,
Magic Cool - MCR32J0W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394535,Compact Refrigerator,
Avanti - RA32J3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2394534,Compact Refrigerator,
