title,link,description,price
Liebherr - CS1321,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297801,Bottom Freezer,
Master Chef - 043-2383-4,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2355236,Compact Refrigerator,
RCA - RFR465,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2301884,Compact Refrigerator,
Thermador - T30IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302859,Bottom Freezer,"$7,199.00"
Thermador - T36IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302860,Bottom Freezer,
Frigidaire - EFR492-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373078,Compact Refrigerator,
Kenmore - 7704*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2353786,Bottom Freezer,
RCA - RFR464-B-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373079,Compact Refrigerator,
RCA - RFR464-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373080,Compact Refrigerator,
RCA - RFR464-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373081,Compact Refrigerator,
Thermador - T30IR901SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303336,Freezerless and Single Door,
Gaggenau - RC472704,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303337,Freezerless and Single Door,
Thomson - TFR441-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382192,Compact Refrigerator,
Bosch - B30IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303400,Bottom Freezer,"$6,199.00-$7,499.00"
MICROFRIDGE with SAFE PLUG - 2.5MF4*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2212659,Compact Refrigerator,
Frigidaire - EFR492,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2361477,Compact Refrigerator,
Thomson - TFR441-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382192,Compact Refrigerator,
Whirlpool - WRB551WNBS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2217320,Bottom Freezer,
LG - LRMXC1813*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347084,Bottom Freezer,
LG - LRMNC1813*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347083,Bottom Freezer,
LG - LBNC15241*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347082,Bottom Freezer,
Gaggenau - RC472704,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303337,Freezerless and Single Door,
Thermador - T30IR900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2295632,Freezerless and Single Door,
Thermador - T30IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302859,Bottom Freezer,"$7,199.00"
Frigidaire - EFR492-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373078,Compact Refrigerator,
RCA - RFR464-B-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373079,Compact Refrigerator,
Absocold - ARD244A*21R/L,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374006,Compact Refrigerator,
LG - LBNC12251*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2347081,Bottom Freezer,
Thermador - T30IR901SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303336,Freezerless and Single Door,
Master Chef - 043-2383-4,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2355236,Compact Refrigerator,
LG - LRFCS2523*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2346450,Bottom Freezer,
Thermador - T36IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302860,Bottom Freezer,
RCA - RFR464-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373081,Compact Refrigerator,
RCA - RFR464-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373080,Compact Refrigerator,
RCA - RFR465,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2301884,Compact Refrigerator,
LG - LFD22716**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2350249,Bottom Freezer,
Gaggenau - RB492704,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303401,Bottom Freezer,
Bosch - B30IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303400,Bottom Freezer,"$6,199.00-$7,499.00"
Gaggenau - RB472704,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303399,Bottom Freezer,
Frigidaire - EFR492,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2361477,Compact Refrigerator,
Bosch - B30IR900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303338,Freezerless and Single Door,
Gaggenau - RC472704,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303337,Freezerless and Single Door,
Thermador - T30IR901SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303336,Freezerless and Single Door,
Thermador - T36IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302860,Bottom Freezer,
RCA - RFR464-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373081,Compact Refrigerator,
RCA - RFR465,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2301884,Compact Refrigerator,
Frigidaire - EFR492-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373078,Compact Refrigerator,
RCA - RFR464-B-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373079,Compact Refrigerator,
RCA - RFR464-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373080,Compact Refrigerator,
Thermador - T30IB900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2302859,Bottom Freezer,"$7,199.00"
RCA - RFR464,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2254203,Compact Refrigerator,
Liebherr - CS1321,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297801,Bottom Freezer,
Master Chef - 043-2383-4,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2355236,Compact Refrigerator,
Thomson - TFR441-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382192,Compact Refrigerator,
Liebherr - CS1410,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297508,Bottom Freezer,
Thomson - TFR441-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382195,Compact Refrigerator,
Thomson - TFR441-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382194,Compact Refrigerator,
LG - LRDCS2603*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2350251,Bottom Freezer,"$1,298.00-$1,899.00"
MicroFridge - 2.3MF4RS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218003,Compact Refrigerator,
Danby Designer - DAR017A2*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2212654,Compact Refrigerator,
Absocold - ARD244A*21R/L,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374006,Compact Refrigerator,
Frigidaire - EFR492,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2361477,Compact Refrigerator,
LG - LFD22716**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2350249,Bottom Freezer,
Liebherr - CS1400R,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297505,Bottom Freezer,
Miele - KF 2801 Vi,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2333197,Bottom Freezer,
RCA - RFR465,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2301884,Compact Refrigerator,
Bosch - B11CB50SSS/01,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2207317,Bottom Freezer,"$2,899.99"
Marvel - MLRE*24-SG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380709,Compact Refrigerator,
Marvel - MLRE*24-IG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380726,Compact Refrigerator,
Marvel - MLBV*24-IG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380731,Compact Refrigerator,
VIKING - VBUI5241GSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380708,Compact Refrigerator,
Bosch - B10CB80NVW/01,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2237542,Bottom Freezer,
Lynx - LN24REFG*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380707,Compact Refrigerator,
Marvel - MLWC*24-SG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380706,Compact Refrigerator,
COCA COLA - CRF32CK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2353781,Compact Refrigerator,
RCA - RFR320-C-BLUE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372950,Compact Refrigerator,
Marvel - MPBV424-IG31A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380744,Compact Refrigerator,
RCA - RFR376-B-RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372965,Compact Refrigerator,
Whirlpool - CB345W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2251155,Bottom Freezer,
Marvel - MPRE424-SG31A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380743,Compact Refrigerator,
RCA - RFR320-B-WHITE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372951,Compact Refrigerator,
Marvel - MPBV424-SG31A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380742,Compact Refrigerator,
IGLOO - IRF32EBBK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2325637,Compact Refrigerator,
Frigidaire - EFR376-C-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372946,Compact Refrigerator,
RCA - RFR320-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372957,Compact Refrigerator,
IGLOO - FR320I-B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303213,Compact Refrigerator,
Frigidaire - EFR376-C-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372948,Compact Refrigerator,
RCA - RFR321-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372964,Compact Refrigerator,
RCA - RFR321-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372962,Compact Refrigerator,
RCA - RFR321-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372963,Compact Refrigerator,
RCA - RFR320-B-ORANGE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372958,Compact Refrigerator,
RCA - RFR320-ORANGE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372960,Compact Refrigerator,
RCA - RFR320-RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372959,Compact Refrigerator,
RCA - RFR320-B-RED-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372949,Compact Refrigerator,
RCA - RFR320-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372961,Compact Refrigerator,
RCA - RFR320-B-PURPLE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372966,Compact Refrigerator,
Frigidaire - EFR376-CORAL-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372935,Compact Refrigerator,
Frigidaire - EFR331-B-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372933,Compact Refrigerator,
Marvel - MLRE*24-SG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380709,Compact Refrigerator,
Bosch - B10CB80NVB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2240060,Bottom Freezer,
Marvel - MLWC*24-SG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380706,Compact Refrigerator,
RCA - RFR320-ORANGE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372960,Compact Refrigerator,
Frigidaire - EFR376-B-BLUE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372944,Compact Refrigerator,
Frigidaire - EFR376-C-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372945,Compact Refrigerator,
Frigidaire - EFR376-C-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372946,Compact Refrigerator,
Frigidaire - EFR376-C-WHITE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372947,Compact Refrigerator,
FRIGIAIRE - EFR331,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2331902,Compact Refrigerator,
RCA - RFR320-B-RED-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372949,Compact Refrigerator,
IGLOO - IRF32LCKPL,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2361478,Compact Refrigerator,
RCA - RFR320-B-ORANGE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372958,Compact Refrigerator,
Marvel - MPRE424-IG31A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380745,Compact Refrigerator,
RCA - RFR320-LIME,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372953,Compact Refrigerator,
RCA - RFR322-B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372952,Compact Refrigerator,
RCA - RFR320-PURPLE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372954,Compact Refrigerator,
RCA - RFR320-C-BLUE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372950,Compact Refrigerator,
Marvel - MLRE*24-IG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380726,Compact Refrigerator,
“MicroFridge Safe Plug” or “MicroFridge Safe Plug by Danby” or “MICRO FRIDGE with SAFE PLUG by Danby - 2.6MF4R,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397075,Compact Refrigerator,
VIKING - VRUI5241GSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380724,Compact Refrigerator,
Marvel - MLWC*24-IG01A,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380725,Compact Refrigerator,
Frigidaire - EFR376-B-WHITE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372941,Compact Refrigerator,
Frigidaire - EFR331-B-WHITE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372940,Compact Refrigerator,
Frigidaire - EFR376-B-BLUE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372939,Compact Refrigerator,
Frigidaire - EFR376-B-PINK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372942,Compact Refrigerator,
RCA - RFR320-B-PURPLE-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372966,Compact Refrigerator,
Danby OnePlug - 2.6SM4*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2288905,Compact Refrigerator,
Frigidaire - EFR331-B-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372938,Compact Refrigerator,
Frigidaire - EFR376-B-BLACK-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372937,Compact Refrigerator,
Frigidaire - EFR376-C-BLACK,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372946,Compact Refrigerator,
Frigidaire - EFR376-MOONBM-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372936,Compact Refrigerator,
Frigidaire - EFR331-BLACK-AB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372934,Compact Refrigerator,
Frigidaire - EFR376-C-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372945,Compact Refrigerator,
Frigidaire - EFR376-CORAL-COM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372935,Compact Refrigerator,
Frigidaire - EFR331-B-WHITE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372943,Compact Refrigerator,
Frigidaire - EFR376-B-BLUE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372944,Compact Refrigerator,
Avanti - AR2406W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2216363,Compact Refrigerator,
Signature Kitchen Suite - SKSFD4826*,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2405459,Bottom Freezer,
Liebherr - MCB 3650,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384661,Bottom Freezer,
Liebherr - MCB 3651,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384662,Bottom Freezer,
Samsung - RF263B*AE**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2199857,Bottom Freezer,"$1,999.99"
Avanti - AR2406W,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2216363,Compact Refrigerator,
Whynter - BOR-326FS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2374216,Compact Refrigerator,
Avanti - AR52T3SB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2349175,Compact Refrigerator,
none - MCR3U-OHC,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2373532,Compact Refrigerator,
Samsung - RF28R6202**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2340225,Bottom Freezer,
Fisher & Paykel - RF201A*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2215557,Bottom Freezer,"$2,999.00-$3,099.00"
Stirling Marathon - ERAR88TIF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365504,Freezerless and Single Door,
Avanti - RM24T1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2310828,Compact Refrigerator,
VIKING RANGE LLC - RVFFR336SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2385145,Bottom Freezer,
Avanti - RM24T1B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2353671,Compact Refrigerator,
MAXXIMUM - MAXBC52SD,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397183,Compact Refrigerator,
RCA - FR320I-B-RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2242903,Compact Refrigerator,
Gaggenau - RC462701,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219296,Freezerless and Single Door,
Beko - BFFD3624XSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376237,Bottom Freezer,
Sylvania - SFR322,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2249607,Compact Refrigerator,
Miele - KFN 15943 DE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297513,Bottom Freezer,
Stirling Marathon - ERAR88RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2343039,Freezerless and Single Door,
Liebherr - CBS1660,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297510,Bottom Freezer,
Thermador - T23IR900SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2295630,Freezerless and Single Door,
Liebherr - CS1400R-IM,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297506,Bottom Freezer,
Liebherr - CBS1661,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297511,Bottom Freezer,
Gaggenau - RC462701,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219296,Freezerless and Single Door,
Beko - BFFD3624XSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376237,Bottom Freezer,
Thermador - T24IR800SP,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2219297,Freezerless and Single Door,
Hisense - RB210N6C*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376115,Bottom Freezer,
Perlick - HA24R*4E-**-*****,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372327,Compact Refrigerator,
BLUE STAR - FBFD361,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376236,Bottom Freezer,"$3,670.00"
Hisense - HRB208N6B*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376114,Bottom Freezer,"$1,299.00"
Blomberg - BRFD2230XSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376238,Bottom Freezer,
FULGOR MILANO - F6FBM36S2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376239,Bottom Freezer,
Beko - BFFD3624ZSS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2400613,Bottom Freezer,
UNIQUE - UGP-510L W AC,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2397268,Bottom Freezer,"$2,999.00"
Hisense - HRB208N6B*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376113,Bottom Freezer,"$1,299.00"
Stirling Marathon - ERAR88TIF,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2365504,Freezerless and Single Door,
RCA - FR320I-B-RED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2242903,Compact Refrigerator,
U-Line - 3036RRB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2280294,Compact Refrigerator,
Meile - KFN 15943 D,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297512,Bottom Freezer,
Liebherr - CBS1661,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297511,Bottom Freezer,
Liebherr - CBS1660,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297510,Bottom Freezer,
Liebherr - CS1640B,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2297509,Bottom Freezer,
Hisense - RB210N6C*E**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376115,Bottom Freezer,
Hisense - HRB208N6B*E,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2376114,Bottom Freezer,"$1,299.00"
Meile - KFN 13823 D,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2308650,Bottom Freezer,
Magic Chef - MCAR240SE2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303593,Compact Refrigerator,
Perfect aire - 3W1SLF45,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326436,Compact Refrigerator,
Perfect aire - 3W1WF45,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326437,Compact Refrigerator,
Avanti - AR24T3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303594,Compact Refrigerator,
Perfect aire - 3W1BF45,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2326435,Compact Refrigerator,
Forno - ZFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380531,Side-by-Side,
Forno - CFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380533,Side-by-Side,
Summit - FFBF249SS2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382927,Bottom Freezer,
Gorenje - HZF3267SED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382928,Bottom Freezer,
Avanti - FFFDD18L3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384733,Bottom Freezer,
FORTE - FFD18ES250SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2392701,Bottom Freezer,
FORTE - FFD18ESC250SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2392700,Bottom Freezer,
Avanti - FFFDS175L3S,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2384736,Bottom Freezer,
VITARA - VBFR1800ESSE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406594,Bottom Freezer,
VITARA - VBFR1800ESE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2406595,Bottom Freezer,
Frigidaire - EFR323,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372823,Compact Refrigerator,
Magic Chef - MCAR240SE2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2303593,Compact Refrigerator,
Meile - KFN 13823 D,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2308650,Bottom Freezer,
VITARA - VFFR1800ESSE,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2407911,Bottom Freezer,
Danby - DFF048A4WDB,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218023,Compact Refrigerator,
MicroFridge - 4.8RMF4RW,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218022,Compact Refrigerator,
SAPPHIRE - SR24-SS,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2371301,Compact Refrigerator,
Forno - CFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380533,Side-by-Side,
Summit - FFBF249SS2,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382927,Bottom Freezer,
Gorenje - HZF3267SED,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2382928,Bottom Freezer,
Forno - YFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380532,Side-by-Side,
RCA - RFR322,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2372509,Compact Refrigerator,
Absocold - ARD484F*10R/L,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218024,Compact Refrigerator,
Forno - ZFRBI1844-36**,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2380531,Side-by-Side,
Summit - FF71ES,https://www.energystar.gov/productfinder/product/certified-residential-refrigerators/details-plus/2218025,Compact Refrigerator,
